"id","type","name","profile"
"317","class","SimpleUniversityOperation.uml","{""PCOA"":0,""PASC"":0,""POD"":0,""PADV"":0,""PRI"":0,""POG"":0,""POI"":0,""PDA"":0,""PSO"":0,""POP"":0,""POQ"":0,""PABC"":0,""PEN"":0,""PSHA"":1,""PNAA"":0,""PGS"":0,""PTC"":0,""PSA"":0,""PAO"":0}"
"318","class","Classdiagram (233).xmi","{""PCOA"":1,""PASC"":0,""POD"":0,""PADV"":0,""PRI"":0,""POG"":1,""POI"":0,""PDA"":0,""PSO"":0,""POP"":0,""POQ"":0,""PABC"":0,""PEN"":0,""PSHA"":0,""PNAA"":1,""PGS"":0,""PTC"":0,""PSA"":0,""PAO"":0}"
"319","class","Classdiagram (389).xmi","{""PCOA"":0,""PASC"":0,""POD"":1,""PADV"":0,""PRI"":0,""POG"":0,""POI"":1,""PDA"":0,""PSO"":0,""POP"":0,""POQ"":0,""PABC"":1,""PEN"":0,""PSHA"":0,""PNAA"":0,""PGS"":0,""PTC"":0,""PSA"":0,""PAO"":0}"
"320","class","Classdiagram (336).xmi","{""PCOA"":0,""PASC"":0,""POD"":1,""PADV"":0,""PRI"":0,""POG"":0,""POI"":0,""PDA"":0,""PSO"":0,""POP"":0,""POQ"":0,""PABC"":1,""PEN"":0,""PSHA"":1,""PNAA"":1,""PGS"":0,""PTC"":0,""PSA"":0,""PAO"":0}"
"321","class","Classdiagram (474).xmi","{""PCOA"":1,""PASC"":0,""POD"":0,""PADV"":0,""PRI"":0,""POG"":0,""POI"":0,""PDA"":0,""PSO"":0,""POP"":0,""POQ"":0,""PABC"":0,""PEN"":0,""PSHA"":1,""PNAA"":1,""PGS"":0,""PTC"":0,""PSA"":0,""PAO"":0}"
"322","class","Classdiagram (42).xmi","{""PCOA"":0,""PASC"":0,""POD"":0,""PADV"":0,""PRI"":0,""POG"":1,""POI"":0,""PDA"":0,""PSO"":0,""POP"":0,""POQ"":0,""PABC"":0,""PEN"":0,""PSHA"":0,""PNAA"":1,""PGS"":0,""PTC"":0,""PSA"":0,""PAO"":0}"
"323","class","Classdiagram (193).xmi","{""PCOA"":1,""PASC"":0,""POD"":0,""PADV"":0,""PRI"":0,""POG"":1,""POI"":1,""PDA"":0,""PSO"":0,""POP"":0,""POQ"":0,""PABC"":0,""PEN"":0,""PSHA"":1,""PNAA"":1,""PGS"":0,""PTC"":0,""PSA"":0,""PAO"":0}"
"324","class","Classdiagram (58).xmi","{""PCOA"":0,""PASC"":0,""POD"":1,""PADV"":0,""PRI"":0,""POG"":1,""POI"":1,""PDA"":0,""PSO"":0,""POP"":0,""POQ"":0,""PABC"":0,""PEN"":0,""PSHA"":0,""PNAA"":1,""PGS"":0,""PTC"":0,""PSA"":0,""PAO"":0}"
"325","class","Classdiagram (558).xmi","{""PCOA"":0,""PASC"":0,""POD"":1,""PADV"":0,""PRI"":0,""POG"":0,""POI"":1,""PDA"":0,""PSO"":0,""POP"":0,""POQ"":0,""PABC"":0,""PEN"":1,""PSHA"":0,""PNAA"":1,""PGS"":0,""PTC"":0,""PSA"":0,""PAO"":0}"
"326","sequence","FCOption.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":1,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"327","sequence","GenerateBillSD.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":1,""PCoACF"":1,""PWCF"":0,""PBCF"":1,""PCoOCF"":0,""PACF"":0,""PAc"":1,""PItCF"":1,""PDM"":0,""PCM"":1,""PIgCF"":1,""PIU"":0,""PACM"":0}"
"328","sequence","AccountTransfer.mdxml","{""PCuCF"":1,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":0,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"329","sequence","OpcodeStack-pushByLocalObjectLoad.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"330","sequence","QueryBugAnnotation-scan.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"331","sequence","Findbugs-configureTrainingDatabases.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":1,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"332","sequence","ParameterWarningSuppressor-match.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"333","sequence","PluginLoader-getResource.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"334","sequence","AddMessages.execute.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":1,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"335","sequence","DiscoverSourceDirectories-findSourceDirectoriesForAllSourceFiles.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":1,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"336","sequence","FCAlternatives.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":1,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":1,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"337","sequence","GetBuyConfirmPage.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":1,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":1,""PACM"":0}"
"338","sequence","OrderBuy.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":1,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":1,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":1,""PACM"":1}"
"339","sequence","MatriculaAluno.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":1,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":1,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":1,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":1}"
"340","sequence","JobSeach.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":0,""PSM"":0,""PASM"":0,""PCoACF"":1,""PWCF"":0,""PBCF"":0,""PCoOCF"":1,""PACF"":0,""PAc"":0,""PItCF"":1,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"341","sequence","SwitchHandler.getNextSwitchOffset.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"342","sequence","TextUIBugReporter.reportAnalysisError.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"343","sequence","OnlineBookshop.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":1,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":1,""PACF"":0,""PAc"":0,""PItCF"":1,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":1,""PACM"":0}"
"344","sequence","FCBreak.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":1,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"345","sequence","AddAnnotation-execute.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":1,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"346","sequence","WashCar.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":0,""PSM"":0,""PASM"":1,""PCoACF"":1,""PWCF"":0,""PBCF"":0,""PCoOCF"":1,""PACF"":0,""PAc"":0,""PItCF"":1,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"347","sequence","TestMyClass.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":0,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"348","sequence","FindUser.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":0,""PSM"":0,""PASM"":1,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":1,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"349","sequence","OpcodeStack-resetForMethodEntry.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"350","sequence","CoffeeMachine.mdxml","{""PCuCF"":1,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":1,""PWCF"":0,""PBCF"":1,""PCoOCF"":1,""PACF"":0,""PAc"":0,""PItCF"":1,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"351","sequence","PluginLoader-addCollection.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":1,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"352","sequence","ProcessBeef.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":1,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":1}"
"353","sequence","ObserverInteractionUpdatePull.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":1,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":1,""PDM"":0,""PCM"":1,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"354","sequence","FuzzyBugComparator-compare.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":1,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"355","sequence","TextUIBugReporter-checkBugInstance.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":1,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"356","sequence","ValidateUser.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":1,""PCoACF"":1,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":1,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"357","sequence","SubmitComments.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":0,""PSM"":0,""PASM"":1,""PCoACF"":1,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":1,""PIgCF"":0,""PIU"":1,""PACM"":0}"
"358","sequence","StudentPrinter.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":0,""PSM"":0,""PASM"":1,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":1,""PItCF"":1,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"359","sequence","TypeAnnotation-format.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"360","sequence","AddMessages-bugCategories.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"361","sequence","FindBugs2-buildClassPath.mdxml","{""PCuCF"":0,""PSCF"":1,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":1,""PAc"":0,""PItCF"":1,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"362","sequence","FCConcurrent.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":1,""PWCF"":0,""PBCF"":0,""PCoOCF"":1,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":1,""PIU"":0,""PACM"":0}"
"363","sequence","FindBugs2-execute.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":1,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"364","sequence","FCLooping.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":1,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"365","sequence","LoginBank.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":0,""PSM"":0,""PASM"":0,""PCoACF"":1,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":1,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"366","sequence","HTMLBugReporter-getStylesheetStream.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":1,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"367","sequence","PatternRole.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":0,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":1,""PACM"":0}"
"368","sequence","DoubleSpacesCheck.checkLine implementation.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"369","sequence","RetirerArgent_Critical.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":1,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":0,""PIgCF"":0,""PIU"":0,""PACM"":0}"
"370","sequence","JavaVersion-init.mdxml","{""PCuCF"":0,""PSCF"":0,""PNCF"":0,""PCsCF"":0,""PCrCF"":0,""PSI"":0,""PRM"":1,""PSM"":0,""PASM"":0,""PCoACF"":0,""PWCF"":0,""PBCF"":0,""PCoOCF"":0,""PACF"":0,""PAc"":0,""PItCF"":0,""PDM"":0,""PCM"":1,""PIgCF"":0,""PIU"":0,""PACM"":0}"
